168, 14224896, 1.9351046000e-03, 7.3509700716e+09, 4.3736742000e-03, 3.2523904044e+09
169, 14480427, 2.0487616000e-03, 7.0678926235e+09, 4.1189780000e-03, 3.5155388060e+09
170, 14739000, 1.9360048000e-03, 7.6131009593e+09, 4.2440910000e-03, 3.4728284573e+09
171, 15000633, 2.0919960000e-03, 7.1704883757e+09, 6.8654548000e-03, 2.1849438146e+09
172, 15265344, 2.0642510000e-03, 7.3951006927e+09, 4.4095792000e-03, 3.4618595806e+09
173, 15533151, 2.1147066000e-03, 7.3452983974e+09, 4.5437566000e-03, 3.4185702201e+09
174, 15804072, 2.0349992000e-03, 7.7661318000e+09, 4.5130248000e-03, 3.5018801581e+09
175, 16078125, 2.1913020000e-03, 7.3372474447e+09, 4.9393106000e-03, 3.2551354434e+09
176, 16355328, 2.0920384000e-03, 7.8178909144e+09, 8.4380426000e-03, 1.9382845970e+09
177, 16635699, 2.3117142000e-03, 7.1962611122e+09, 4.8618898000e-03, 3.4216528314e+09
178, 16919256, 2.1625216000e-03, 7.8238552623e+09, 4.9910954000e-03, 3.3898883199e+09
179, 17206017, 2.3461218000e-03, 7.3338123366e+09, 4.8954842000e-03, 3.5146711330e+09
180, 17496000, 2.2602674000e-03, 7.7406770544e+09, 5.2639832000e-03, 3.3237188143e+09
181, 17789223, 2.4351360000e-03, 7.3052277162e+09, 5.0700666000e-03, 3.5086763949e+09
182, 18085704, 2.2859328000e-03, 7.9117391377e+09, 5.2409572000e-03, 3.4508398580e+09
183, 18385461, 2.5409778000e-03, 7.2355850571e+09, 5.7086580000e-03, 3.2206275100e+09
184, 18688512, 2.4868250000e-03, 7.5150088969e+09, 5.7848596000e-03, 3.2305904192e+09
185, 18994875, 2.5810752000e-03, 7.3592877108e+09, 5.4409598000e-03, 3.4910890171e+09
186, 19304568, 2.4377838000e-03, 7.9189007655e+09, 5.5413590000e-03, 3.4837244799e+09
187, 19617609, 2.6787366000e-03, 7.3234557664e+09, 5.5951494000e-03, 3.5061814435e+09
188, 19934016, 2.6115478000e-03, 7.6330274330e+09, 5.8817858000e-03, 3.3891094776e+09
189, 20253807, 2.8065450000e-03, 7.2166336189e+09, 5.7608168000e-03, 3.5157873793e+09
190, 20577000, 2.6373264000e-03, 7.8022197025e+09, 6.1371568000e-03, 3.3528555112e+09
191, 20903613, 2.8550896000e-03, 7.3215260915e+09, 6.1943464000e-03, 3.3746277089e+09
