79, 1479117, 4.2987068000e-03, 3.4408417899e+08, 4.4354036000e-03, 3.3347968604e+08
80, 1536000, 4.7077586000e-03, 3.2626991537e+08, 4.4515282000e-03, 3.4505004371e+08
81, 1594323, 4.6799136000e-03, 3.4067359705e+08, 4.7987562000e-03, 3.3223671584e+08
82, 1654104, 4.8963290000e-03, 3.3782533813e+08, 4.7736560000e-03, 3.4650674452e+08
83, 1715361, 5.0262496000e-03, 3.4128050465e+08, 4.9642474000e-03, 3.4554301222e+08
84, 1778112, 5.1615128000e-03, 3.4449435057e+08, 5.2144244000e-03, 3.4099871119e+08
85, 1842375, 5.6122550000e-03, 3.2827713637e+08, 5.3049108000e-03, 3.4729613173e+08
86, 1908168, 5.6225748000e-03, 3.3937618758e+08, 5.6669556000e-03, 3.3671836074e+08
87, 1975509, 5.8144448000e-03, 3.3975883648e+08, 5.6322914000e-03, 3.5074694466e+08
88, 2044416, 5.9574176000e-03, 3.4317151109e+08, 5.8879388000e-03, 3.4722100033e+08
89, 2114907, 6.1258452000e-03, 3.4524329802e+08, 6.1582210000e-03, 3.4342824007e+08
90, 2187000, 6.4108528000e-03, 3.4114026140e+08, 6.4291622000e-03, 3.4016873925e+08
91, 2260713, 6.5800570000e-03, 3.4357042804e+08, 6.6214154000e-03, 3.4142443321e+08
92, 2336064, 6.8757762000e-03, 3.3975276857e+08, 6.8080524000e-03, 3.4313249410e+08
93, 2413071, 7.0685284000e-03, 3.4138237317e+08, 6.9605126000e-03, 3.4668007066e+08
94, 2491752, 7.3164198000e-03, 3.4056985084e+08, 7.2854952000e-03, 3.4201546108e+08
95, 2572125, 7.4460026000e-03, 3.4543702684e+08, 7.4759444000e-03, 3.4405352185e+08
96, 2654208, 7.9153494000e-03, 3.3532417407e+08, 7.5963498000e-03, 3.4940571062e+08
97, 2738019, 7.9371400000e-03, 3.4496292115e+08, 7.9660222000e-03, 3.4371219804e+08
98, 2823576, 8.2056454000e-03, 3.4410163520e+08, 8.1582676000e-03, 3.4609994896e+08
99, 2910897, 8.4137722000e-03, 3.4596812593e+08, 8.3172146000e-03, 3.4998459701e+08
100, 3000000, 8.6365052000e-03, 3.4736272723e+08, 8.6006136000e-03, 3.4881232195e+08
101, 3090903, 8.8772266000e-03, 3.4818340674e+08, 8.8968960000e-03, 3.4741363730e+08
102, 3183624, 9.3949000000e-03, 3.3886725777e+08, 9.4780584000e-03, 3.3589411097e+08
103, 3278181, 9.4590886000e-03, 3.4656414995e+08, 9.3575726000e-03, 3.5032386497e+08
104, 3374592, 9.6569058000e-03, 3.4944857803e+08, 9.6565198000e-03, 3.4946254654e+08
105, 3472875, 1.0003591800e-02, 3.4716280606e+08, 9.9384882000e-03, 3.4943694958e+08
106, 3573048, 1.0245921200e-02, 3.4872881903e+08, 1.0235538400e-02, 3.4908256511e+08
107, 3675129, 1.0717633800e-02, 3.4290488634e+08, 1.0510992800e-02, 3.4964622942e+08
108, 3779136, 1.0807751000e-02, 3.4966904770e+08, 1.0748348800e-02, 3.5160154088e+08
109, 3885087, 1.1102448000e-02, 3.4993066394e+08, 1.1074565600e-02, 3.5081168330e+08
110, 3993000, 1.1478468400e-02, 3.4786871043e+08, 1.1398821400e-02, 3.5029937393e+08
111, 4102893, 1.1734505600e-02, 3.4964344812e+08, 1.1646543000e-02, 3.5228419283e+08
112, 4214784, 1.2021646000e-02, 3.5059957680e+08, 1.1959775600e-02, 3.5241330113e+08
113, 4328691, 1.2401656800e-02, 3.4904134744e+08, 1.2387724400e-02, 3.4943391217e+08
114, 4444632, 1.2742244800e-02, 3.4881075272e+08, 1.2870901800e-02, 3.4532405492e+08
115, 4562625, 1.3071214200e-02, 3.4905900326e+08, 1.3104524400e-02, 3.4817173525e+08
116, 4682688, 1.3540597000e-02, 3.4582581551e+08, 1.3325110400e-02, 3.5141832671e+08
117, 4804839, 1.3923763800e-02, 3.4508190953e+08, 1.3766326400e-02, 3.4902840892e+08
118, 4929096, 1.4317831400e-02, 3.4426274918e+08, 1.4058283600e-02, 3.5061862033e+08
119, 5055477, 1.4632325400e-02, 3.4550058598e+08, 1.4642275600e-02, 3.4526580008e+08
120, 5184000, 1.6722226200e-02, 3.1000657078e+08, 1.5972464000e-02, 3.2455856529e+08
121, 5314683, 1.5343626400e-02, 3.4637724234e+08, 1.5273650600e-02, 3.4796415992e+08
122, 5447544, 1.5511343200e-02, 3.5119743853e+08, 1.5472900400e-02, 3.5206999717e+08
123, 5582601, 1.5954481800e-02, 3.4990801143e+08, 1.5912965200e-02, 3.5082091426e+08
124, 5719872, 1.6393632200e-02, 3.4890815716e+08, 1.6359550600e-02, 3.4963503215e+08
125, 5859375, 1.6847526600e-02, 3.4778844035e+08, 1.6869388800e-02, 3.4733771742e+08
126, 6001128, 1.7262952600e-02, 3.4763045112e+08, 1.6981056200e-02, 3.5340133908e+08
127, 6145149, 1.7578416200e-02, 3.4958490743e+08, 1.7389209600e-02, 3.5338863245e+08
128, 6291456, 1.8134229600e-02, 3.4693814619e+08, 1.8406911000e-02, 3.4179857772e+08
129, 6440067, 1.8444391000e-02, 3.4916127076e+08, 1.8498090400e-02, 3.4814766610e+08
130, 6591000, 1.9697947000e-02, 3.3460339801e+08, 1.9564162800e-02, 3.3689149223e+08
131, 6744273, 1.9894923200e-02, 3.3899467378e+08, 2.0019643800e-02, 3.3688276711e+08
132, 6899904, 1.9733663400e-02, 3.4965144890e+08, 1.9561240800e-02, 3.5273345237e+08
133, 7057911, 2.0448759800e-02, 3.4515105410e+08, 2.0146854800e-02, 3.5032321770e+08
134, 7218312, 2.2079761200e-02, 3.2691984006e+08, 2.2023302000e-02, 3.2775793566e+08
135, 7381125, 2.2195637600e-02, 3.3254845538e+08, 2.2161320200e-02, 3.3306341560e+08
136, 7546368, 2.2771411600e-02, 3.3139658325e+08, 2.3292696000e-02, 3.2398001502e+08
137, 7714059, 2.3727481800e-02, 3.2511073299e+08, 2.3213640400e-02, 3.3230716368e+08
138, 7884216, 2.2911624400e-02, 3.4411423050e+08, 2.2756481000e-02, 3.4646024576e+08
139, 8056857, 2.3070877600e-02, 3.4922195591e+08, 2.2827399800e-02, 3.5294676882e+08
140, 8232000, 2.3911558200e-02, 3.4426865582e+08, 2.3748513000e-02, 3.4663222914e+08
141, 8409663, 2.4157006200e-02, 3.4812521595e+08, 2.3844184000e-02, 3.5269242177e+08
142, 8589864, 2.4362126600e-02, 3.5259089410e+08, 2.4298636400e-02, 3.5351218310e+08
143, 8772621, 2.5264688400e-02, 3.4722854528e+08, 2.5035678600e-02, 3.5040476195e+08
144, 8957952, 2.5631058400e-02, 3.4949598492e+08, 2.5419329600e-02, 3.5240709102e+08
145, 9145875, 2.6091756600e-02, 3.5052737691e+08, 2.5898968600e-02, 3.5313664962e+08
146, 9336408, 2.6763771000e-02, 3.4884501141e+08, 2.6613341400e-02, 3.5081682753e+08
147, 9529569, 2.7250302600e-02, 3.4970507080e+08, 2.6900220200e-02, 3.5425617074e+08
148, 9725376, 2.7599512000e-02, 3.5237492605e+08, 2.7428212800e-02, 3.5457563608e+08
149, 9923847, 2.8257415600e-02, 3.5119443124e+08, 2.8051046200e-02, 3.5377814179e+08
150, 10125000, 2.9006577800e-02, 3.4905875729e+08, 2.8531941000e-02, 3.5486544711e+08
151, 10328853, 2.9488421600e-02, 3.5026808624e+08, 2.9138500800e-02, 3.5447441414e+08
152, 10535424, 3.0186631400e-02, 3.4900959502e+08, 2.9922750600e-02, 3.5208741806e+08
153, 10744731, 3.0560898600e-02, 3.5158426264e+08, 3.0211793000e-02, 3.5564691576e+08
154, 10956792, 3.1126810200e-02, 3.5200497351e+08, 3.0918239200e-02, 3.5437955988e+08
155, 11171625, 3.1977302800e-02, 3.4936107870e+08, 3.1667595200e-02, 3.5277781371e+08
156, 11389248, 3.2771038800e-02, 3.4754003587e+08, 3.2030208000e-02, 3.5557833405e+08
157, 11609679, 3.3146482800e-02, 3.5025372285e+08, 3.2607182400e-02, 3.5604667884e+08
158, 11832936, 3.3907045000e-02, 3.4898163494e+08, 3.3476832400e-02, 3.5346641697e+08
159, 12059037, 3.4604006200e-02, 3.4848673100e+08, 3.4173224800e-02, 3.5287969077e+08
160, 12288000, 3.5051875600e-02, 3.5056611921e+08, 3.5026903400e-02, 3.5081605301e+08
161, 12519843, 3.5553021400e-02, 3.5214568290e+08, 3.5425573800e-02, 3.5341256773e+08
162, 12754584, 3.7437512600e-02, 3.4068994210e+08, 3.6919491800e-02, 3.4547019415e+08
163, 12992241, 3.6688193200e-02, 3.5412594262e+08, 3.6604882000e-02, 3.5493191864e+08
164, 13232832, 3.7381813800e-02, 3.5399116990e+08, 3.7393374200e-02, 3.5388173127e+08
165, 13476375, 3.9144162800e-02, 3.4427546883e+08, 3.7939905800e-02, 3.5520317502e+08
166, 13722888, 3.8830422800e-02, 3.5340557765e+08, 3.8959444400e-02, 3.5223520795e+08
167, 13972389, 3.9883042000e-02, 3.5033408435e+08, 3.9699910400e-02, 3.5195013941e+08
168, 14224896, 4.0458528800e-02, 3.5159202329e+08, 4.0502150400e-02, 3.5121335187e+08
169, 14480427, 4.0739029000e-02, 3.5544359685e+08, 4.0939673000e-02, 3.5370157939e+08
170, 14739000, 4.1758000000e-02, 3.5296230662e+08, 4.1590391800e-02, 3.5438473556e+08
171, 15000633, 4.2751296800e-02, 3.5088135619e+08, 4.2905649600e-02, 3.4961906275e+08
172, 15265344, 4.3296150000e-02, 3.5257970974e+08, 4.5354084800e-02, 3.3658145826e+08
173, 15533151, 4.4047812400e-02, 3.5264296122e+08, 4.3717305400e-02, 3.5530897565e+08
174, 15804072, 4.4684060200e-02, 3.5368477997e+08, 4.4503341800e-02, 3.5512101700e+08
175, 16078125, 4.6380249600e-02, 3.4665887180e+08, 4.5803351800e-02, 3.5102507498e+08
176, 16355328, 4.6149887600e-02, 3.5439583606e+08, 4.5751596400e-02, 3.5748103426e+08
177, 16635699, 4.7176363400e-02, 3.5262783735e+08, 4.8187298400e-02, 3.4522995794e+08
178, 16919256, 4.7767792200e-02, 3.5419799034e+08, 4.8191338400e-02, 3.5108499913e+08
179, 17206017, 4.8381152600e-02, 3.5563470640e+08, 4.8508995600e-02, 3.5469744915e+08
180, 17496000, 4.9529213800e-02, 3.5324606748e+08, 4.9175831800e-02, 3.5578452585e+08
181, 17789223, 5.0584824400e-02, 3.5167114270e+08, 5.0232699400e-02, 3.5413631385e+08
182, 18085704, 5.1072501400e-02, 3.5411823397e+08, 5.1811476400e-02, 3.4906752821e+08
183, 18385461, 5.1858217000e-02, 3.5453322662e+08, 5.1821801000e-02, 3.5478236274e+08
184, 18688512, 5.7537032800e-02, 3.2480840757e+08, 5.4592118200e-02, 3.4232985669e+08
185, 18994875, 5.6127092600e-02, 3.3842613469e+08, 5.5049592400e-02, 3.4505023874e+08
186, 19304568, 5.5361675200e-02, 3.4869913040e+08, 5.5462750800e-02, 3.4806365933e+08
187, 19617609, 5.7178747800e-02, 3.4309266563e+08, 5.6347086800e-02, 3.4815657941e+08
188, 19934016, 5.6863787600e-02, 3.5055730266e+08, 5.6158688800e-02, 3.5495871478e+08
189, 20253807, 5.7534830200e-02, 3.5202688406e+08, 5.7343673400e-02, 3.5320037589e+08
190, 20577000, 5.9713634200e-02, 3.4459466880e+08, 5.8811912200e-02, 3.4987809834e+08
191, 20903613, 6.0236531600e-02, 3.4702550835e+08, 6.1427435400e-02, 3.4029766771e+08
192, 21233664, 6.0340722000e-02, 3.5189608769e+08, 6.1283191200e-02, 3.4648430645e+08
193, 21567171, 6.1659347000e-02, 3.4977942598e+08, 6.1047434000e-02, 3.5328546324e+08
194, 21904152, 6.3246907600e-02, 3.4632763610e+08, 6.1798653200e-02, 3.5444384086e+08
195, 22244625, 6.4278157200e-02, 3.4606818193e+08, 6.3979266000e-02, 3.4768490467e+08
196, 22588608, 6.3802135800e-02, 3.5404156486e+08, 6.3649143400e-02, 3.5489256875e+08
197, 22936119, 6.4762142200e-02, 3.5415936257e+08, 6.5770222200e-02, 3.4873105537e+08
198, 23287176, 6.5713990000e-02, 3.5437166424e+08, 6.5558131000e-02, 3.5521415337e+08
199, 23641797, 6.7160828000e-02, 3.5201765231e+08, 6.7506996000e-02, 3.5021254686e+08
200, 24000000, 6.8784455800e-02, 3.4891604100e+08, 6.8719056200e-02, 3.4924810274e+08
201, 24361803, 6.8978239800e-02, 3.5318098970e+08, 6.9347950000e-02, 3.5129809893e+08
202, 24727224, 7.0323605200e-02, 3.5162053950e+08, 7.1651415400e-02, 3.4510447368e+08
203, 25096281, 7.1095587000e-02, 3.5299351280e+08, 7.0932112200e-02, 3.5380704482e+08
204, 25468992, 7.2246281800e-02, 3.5253014225e+08, 7.1892888200e-02, 3.5426302431e+08
205, 25845375, 7.3411465400e-02, 3.5206183202e+08, 7.6218201400e-02, 3.3909715167e+08
206, 26225448, 7.4393272600e-02, 3.5252445663e+08, 7.4267869000e-02, 3.5311970510e+08
207, 26609229, 7.5162360200e-02, 3.5402332935e+08, 7.4998402200e-02, 3.5479727860e+08
208, 26996736, 7.6349536000e-02, 3.5359397600e+08, 7.5975628800e-02, 3.5533415684e+08
