249, 46314747, 1.3087742020e-01
250, 46875000, 1.3229618920e-01
251, 47439753, 1.3373093300e-01
252, 48009024, 1.3538835720e-01
253, 48582831, 1.3682837100e-01
254, 49161192, 1.3924922080e-01
255, 49744125, 1.3992632560e-01
256, 50331648, 1.4542812400e-01
257, 50923779, 1.4352176240e-01
258, 51520536, 1.4519902540e-01
259, 52121937, 1.4751326540e-01
260, 52728000, 1.4959617100e-01
261, 53338743, 1.5112430960e-01
262, 53954184, 1.5310893320e-01
263, 54574341, 1.5610712340e-01
264, 55199232, 1.5877948660e-01
265, 55828875, 1.5765317520e-01
266, 56463288, 1.5982412340e-01
267, 57102489, 1.6576068720e-01
268, 57746496, 1.6294544120e-01
269, 58395327, 1.6457983960e-01
270, 59049000, 1.6637472480e-01
271, 59707533, 1.6824805120e-01
272, 60370944, 1.7052097480e-01
273, 61039251, 1.7482614240e-01
274, 61712472, 1.7397335560e-01
275, 62390625, 1.7625578420e-01
276, 63073728, 1.7791051040e-01
277, 63761799, 1.8076152720e-01
278, 64454856, 1.8173883080e-01
279, 65152917, 1.8369078480e-01
280, 65856000, 1.8614729940e-01
281, 66564123, 1.8762583640e-01
282, 67277304, 1.8970666800e-01
283, 67995561, 1.9990278120e-01
284, 68718912, 1.9595433300e-01
285, 69447375, 1.9688315060e-01
286, 70180968, 1.9858750740e-01
287, 70919709, 2.0036231420e-01
288, 71663616, 2.0805415780e-01
289, 72412707, 2.0570847900e-01
290, 73167000, 2.2378782680e-01
291, 73926513, 2.1009687380e-01
292, 74691264, 2.1362218200e-01
293, 75461271, 2.1289519440e-01
294, 76236552, 2.1515817420e-01
295, 77017125, 2.1930187100e-01
296, 77803008, 2.2059793000e-01
297, 78594219, 2.2779262140e-01
298, 79390776, 2.2427077480e-01
299, 80192697, 2.3267505480e-01
300, 81000000, 2.2939429060e-01
301, 81812703, 2.3762865140e-01
302, 82630824, 2.3319045640e-01
303, 83454381, 2.4161230620e-01
304, 84283392, 2.3802759640e-01
305, 85117875, 2.4621129560e-01
306, 85957848, 2.4192184580e-01
307, 86803329, 2.5646148420e-01
308, 87654336, 2.4780743880e-01
309, 88510887, 2.5912275820e-01
310, 89373000, 2.5227131900e-01
311, 90240693, 2.5852544100e-01
312, 91113984, 2.5694845680e-01
313, 91992891, 2.7155426400e-01
314, 92877432, 2.6563513280e-01
315, 93767625, 2.6944930340e-01
316, 94663488, 2.7211516960e-01
317, 95565039, 2.6899664360e-01
318, 96472296, 2.9123570740e-01
319, 97385277, 2.7532382920e-01
320, 98304000, 2.8241374960e-01
321, 99228483, 2.8087541160e-01
322, 100158744, 2.8320143180e-01
323, 101094801, 2.8784801200e-01
324, 102036672, 2.8816530320e-01
325, 102984375, 2.9816107360e-01
326, 103937928, 2.9321723420e-01
327, 104897349, 2.9672944920e-01
328, 105862656, 3.0554619540e-01
329, 106833867, 3.0024233580e-01
330, 107811000, 3.0745728840e-01
331, 108794073, 3.0552173220e-01
332, 109783104, 3.0871793460e-01
333, 110778111, 3.2556323040e-01
334, 111779112, 3.1510351720e-01
335, 112786125, 3.1857945920e-01
336, 113799168, 3.2625543180e-01
337, 114818259, 3.2375270220e-01
338, 115843416, 3.2616698640e-01
339, 116874657, 3.3880820580e-01
340, 117912000, 3.3157583340e-01
